,Title,Budget,Movie ID,Revenue
1478,Oye Lucky! Lucky Oye!,1400000,15975,1700000
1479,Paan Singh Tomar,0,96398,0
1480,Raja Natwarlal,5,287859,4
1481,Satyagraha,0,217446,0
1482,சேட்டை,0,180855,0
1483,Sigaram Thodu,0,280064,0
1484,Sommore: The Reign Continues,0,703849,0
1485,I Stink!,0,62893,0
1486,The Tigers of Scotland,0,NaN,0
1487,The Tigers of Scotland,0,560023,0
1488,The Untold Tales of Armistead Maupin,0,438486,0
1489,The Water Horse,40000000,54318,103071443
1490,Transcendence,100000000,157353,103039258
1491,Vaya,0,412210,0
1492,Welcome to Sajjanpur,0,35695,0
1493,Yeh Hai Bakrapur,0,372121,0
1494,Zokkomon,0,138755,0
1495,6-5=2,0,485510,0
1496,Bandie,0,306136,0
1497,Beiimaan Love,0,407547,0
1498,Coffee with D,0,437758,0
1499,Getaway Plan,0,436827,0
1500,Golden Time,0,484645,0
1501,Hajwala: The Missing Engine,0,476794,0
1502,Hitler's Steel Beast,0,485219,0
1503,Kacche Dhaagey,0,430755,0
1504,Kis Kisko Pyaar Karoon,0,358985,0
1505,X Moor,0,279994,0
1506,"My Life, My Story, My Tourette's!",0,387890,0
1507,One Heart: The A.R. Rahman Concert Film,0,482346,0
1508,Pettersson and Findus - Findus Is Moving,0,532811,0
1509,Punjab 1984,0,276938,0
1510,Trapped in Tradition: Rivaaz,0,78446,0
1511,Romeo Ranjha,0,269800,0
1512,Showing Roots,0,340005,0
1513,Savage Dog,0,437291,0
1514,Stranger Things,0,182026,0
1515,The Bittersweet,0,484619,0
1516,The Golden Path,0,NaN,0
1517,The Little Nyonya,0,NaN,0
1518,The Truth,0,NaN,0
1519,Agatha and the Truth of Murder,0,570352,0
1520,All Together Now,0,615466,0
1521,Undercover Grandpa,0,NaN,0
1522,Undercover Grandpa,0,464331,0
1523,Warrior Savitri,0,403790,0
1524,Yaara O Dildaara,0,88872,0
1525,A Grand Night In: The Story of Aardman,0,374460,0
1526,Just You,0,NaN,0
1527,"Just You and Me, Kid",0,26328,0
1528,"André Rieu - Love Around The World (Croisiere Romantique, Walzertraum)",0,365767,0
1529,Rosamunde Pilcher: Shades of Love-Family Secret,0,466330,0
1530,Love Me or Leave Me,0,40633,0
1531,Love Is Now,0,306026,0
1532,Norman Lear: Just Another Version of You,0,373339,0
1533,Santa Pac's Merry Berry Day,0,429043,0
1534,Spanish Affair 2,4500000,348537,38482411
1535,The Interview,44000000,228967,12342632
1536,The Last Days of Chez Nous,0,41772,0
1537,Chuck Leavell: The Tree Man,1000000,757400,0
1538,Winter of Our Dreams,0,177987,0
1539,Young Tiger,0,318373,0
1540,A Russell Peters Christmas,0,80170,0
1541,Aziz Ansari: Buried Alive,0,230158,0
1542,Mad Ron's Prevues from Hell,0,86632,0
1543,"Antar, The Fourth Grandson of Shaddad",0,469932,412
1544,Bathtubs Over Broadway,0,514729,0
1545,Gatao 2: Rise of the King,0,506053,0
1546,Insidious,1500000,49018,97009150
1547,Lion's Heart,0,222772,0
1548,Henley Regatta,0,601808,0
1549,Tattah,0,189017,0
1550,The Bulbul's Nest,0,391611,0
1551,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",0,456193,0
1552,Away from Home,0,562118,0
1553,Cinta 100KG,0,NaN,0
1554,Cinta Iris,0,NaN,0
1555,Cinta Si Wedding Planner,0,NaN,0
1556,Cinta Teruna Kimchi,0,NaN,0
1557,Secret of Success,0,NaN,0
1558,The Secret of My Success,12000000,10021,110996879
1559,Unchained Fate,0,NaN,0
1560,Desolation,0,NaN,0
1561,The Hobbit: The Desolation of Smaug,250000000,57158,958400000
1562,Hari Kondabolu: Warn Your Relatives,0,521041,0
1563,Kaleidoscope,0,399169,0
1564,National Bird,0,384673,0
1565,The chosen ones,0,363589,0
1566,Black Water: Abyss,0,522444,0
1567,In the Bosom of a Thorn,0,NaN,0
1568,The Heat: A Kitchen (R)evolution,0,NaN,0
1569,The Heat: A Kitchen (R)evolution,0,520773,0
1570,The Ghost Writer,45000000,11439,60331447
1571,What If,11000000,212716,7847000
1572,City of God – 10 Years Later,0,300605,0
1573,My Führer,0,6172,0
1574,LoveTrue,0,334684,0
1575,Last Breath,0,570973,0
1576,Like Arrows,0,503811,0
1577,The Wandering Earth,48000000,535167,0
1578,War Horse,66000000,57212,177584879
1579,Ali Wong: Baby Cobra,0,396292,0
1580,Death House,0,287523,10615000
1581,Family Blood,0,511449,0
1582,All the Brothers of the West Support Their Father,0,3697,0
1583,Pup Star: World Tour,0,522619,0
1584,Handsome: A Netflix Mystery Movie,0,402582,0
1585,Simplemente Manu NNa,0,456432,0
1586,The Mars Generation,0,433878,0
1587,4th Man Out,0,NaN,0
1588,4th Man Out,0,342672,0
1589,Just Another Love Story,0,14898,0
1590,Anon,0,NaN,0
1591,Anon,20000000,396806,0
1592,Dany de Boon - Des Hauts-De-France,0,520532,0
1593,End Game,5000000,9727,0
1594,Forgive Us Our Debts,0,70548,0
1595,The Simplest Thing Is to Complicate Everything,0,439961,0
1596,Manhunt,0,664055,0
1597,I'm Not Crazy!,0,493224,0
1598,Thi Mai,0,437294,0
1599,Always Be My Maybe,0,NaN,0
1600,Always Be My Maybe,0,513576,0
1601,C Kkompany,31000,20295,0
1602,Chopsticks,0,601801,0
1603,Killer Ratings,0,NaN,0
1604,Killer Ratings,0,674822,0
1605,Koi Aap Sa,0,445685,0
1606,Krishna Cottage,0,211105,0
1607,Mere Pyare Prime Minister,0,551745,0
1608,Pandemic,0,346651,0
1609,Barbie and the Magic of Pegasus 3-D,0,15906,0
1610,Ragini MMS,0,66841,0
1611,Ragini MMS 2,0,260266,0
1612,Shor in the City,0,61203,0
1613,Oprah Winfrey Presents: When They See Us Now,0,608658,0
1614,Bombshell: The Hedy Lamarr Story,0,455565,0
1615,Without Gorky,0,553543,0
1616,My Week with Marilyn,6400000,75900,35057696
1617,Svaha: The Sixth Finger,0,556509,0
1618,The One I Love,0,242090,513447
1619,Sarah Silverman: A Speck of Dust,0,459295,0
1620,All in My Family,0,595399,0
1621,Dead to Me,0,NaN,0
1622,You're Dead to Me,0,657765,0
1623,Despite Everything,0,588001,0
1624,"Extremely Wicked, Shockingly Evil and Vile",0,457799,0
1625,Flinch,0,179587,0
1626,"It's Fine, I Danced Today",0,708350,0
1627,Jo Pil-ho: The Dawning Rage,0,574303,0
1628,The Last Summer,0,502292,0
1629,Cheaper by the Dozen 2,60000000,9641,129181830
1630,Undercover Brother,25000000,12277,41604473
1631,Si saben cómo me pongo ¿pa' qué me invitan?,0,504062,0
1632,Forever Pure,0,411014,0
1633,Beyond Rangoon,23000000,1873,14700000
1634,Hot Girls Wanted,0,318256,0
1635,Lifechanger,0,532645,0
1636,The Nutcracker and the Four Realms,120000000,426543,59522646
1637,After Porn Ends 2,500000,440249,0
1638,Charmed Particles,0,312777,0
1639,Historical Roasts,0,693914,0
1640,The Do-Over,0,NaN,0
1641,The Do-Over,0,389053,0
1642,Rampant,0,NaN,0
1643,The Rampant Age,0,293440,0
1644,Sara's Notebook,1000000,449019,0
1645,I Am Jane Doe,0,NaN,0
1646,I Am Jane Doe,0,430448,0
1647,Joshua: Teenager vs. Superpower,0,433084,0
1648,Raees,46000000,363343,0
1649,War Machine,60000000,354287,0
1650,The Last Man on the Moon,0,276537,0
1651,Thackeray,0,NaN,0
1652,Thackeray,0,570910,0
1653,Rang Rasiya,0,302431,0
1654,Fernando Sanjiao: Hombre,0,526231,0
1655,Ibiza,0,463053,0
1656,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,0,525814,0
1657,Detour,30,20367,0
1658,After Maria,0,600700,0
1659,Joy,0,NaN,0
1660,Joy,60000000,274479,101134059
1661,Rim of the World,0,531306,0
1662,The Perfection,0,529962,0
1663,What If,11000000,212716,7847000
1664,Survivor's Guide to Prison,0,461234,0
1665,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,0,604196,0
1666,Ares,0,415132,0
1667,Hasan Minhaj: Homecoming King,0,458310,0
1668,A Tale of Two Kitchens,0,NaN,0
1669,A Tale of Two Kitchens,0,602760,0
1670,The Man Who Feels No Pain,0,541495,0
1671,Mob Psycho 100 Reigen: The Miraculous Unknown Psychic,0,601754,0
1672,Tig Notaro: Happy To Be Here,0,521512,0
1673,Beating Again,0,NaN,0
1674,Can We Get Married?,0,NaN,0
1675,Elizabeth at 90: A Family Tribute,0,NaN,0
1676,Elizabeth at 90: A Family Tribute,0,429236,0
1677,Last Shift,0,296065,0
1678,A Secret Affair,0,140864,0
1679,This Is My Love,0,173619,0
1680,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),0,NaN,0
1681,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),0,341176,0
1682,"The Other One: The Long, Strange Trip of Bob Weir",0,261039,0
1683,Moonlight,4000000,376867,65046687
1684,Wanda Sykes: Not Normal,0,573915,0
1685,Cube Zero,825000,438,0
1686,Hamza's Suitcase,0,NaN,0
1687,Shantet Hamza,0,542642,0
1688,Her Only Choice,0,566141,0
1689,John Carter,250000000,49529,284139100
1690,Laatu,0,568718,0
1691,Olympus Has Fallen,70000000,117263,161025640
1692,Mortal Kombat Legends: Scorpion's Revenge,0,664767,0
1693,Jailbreak,0,433623,0
1694,Maria Bamford: Old Baby,0,455601,0
1695,Two Lovers and a Bear,0,325373,0
1696,SGT. Will Gardner,0,572851,0
1697,Small Town Crime,0,NaN,0
1698,Small Town Crime,0,412000,0
1699,Behzat Ç.: Ankara Is on Fire,0,255161,0
1700,Blame,0,422128,0
1701,Highland: Thailand's Marijuana Awakening,0,NaN,0
1702,Laerte-se,0,NaN,0
1703,Laerte-se,0,450628,0
1704,The Keepers,0,333869,0
1705,The Blackcoat's Daughter,0,334536,19980
1706,The Brawler,0,481117,0
1707,Cargo,0,425972,56385
1708,Catching Feelings,0,461957,0
1709,Let's Dance,0,532620,0
1710,Hitler's Clone,0,113466,0
1711,WWE SummerSlam 1994,0,197143,0
1712,Born in Gaza,0,300521,0
1713,Born in Syria,0,438592,0
1714,Dying to Tell the Story,0,360832,0
1715,First Impression,0,323579,0
1716,Maria,0,NaN,0
1717,Maria,0,591121,0
1718,ReMastered: The Lion's Share,0,601516,0
1719,Saverio Raimondo: Il Satiro Parlante,0,602891,0
1720,See You Yesterday,0,582607,0
1721,Katt Williams: American Hustle (The Movie),0,NaN,0
1722,Tinker Bell and the Legend of the NeverBeast,0,NaN,0
1723,Tinker Bell and the Legend of the NeverBeast,0,297270,0
1724,Even the Rain,10600000,53596,0
1725,Good Sam,0,602609,0
1726,Jonaki,0,499456,0
1727,Kyo Kii... Main Jhuth Nahin Bolta,0,166233,0
1728,Limitless,27000000,51876,161849455
1729,"LSD: Love, Sex aur Dhokha",0,35687,0
1730,Once Upon a Time in Mumbai Dobaara!,0,NaN,0
1731,Once Upon a Time in Mumbai Dobaara!,0,208540,0
1732,"Patrick Bruel, le concert événement",0,686564,0
1733,Take Me Home Tonight,19000000,50725,6928068
1734,89,0,486882,0
1735,Action Replayy,10000000,49679,5000000
1736,Andaz Apna Apna,0,58128,0
1737,Food on the Go,0,511454,0
1738,Christine,9700000,8769,21200000
1739,The Place Beyond the Pines,15000000,97367,35485608
1740,Tracy Morgan: Staying Alive,0,456210,0
1741,7 Din Mohabbat In,0,511448,0
1742,All the Devil's Men,0,481203,0
1743,Cake,7000000,284276,2360281
1744,EMI: Liya Hai To Chukana Padega,0,NaN,0
1745,EMI,0,15464,0
1746,Hamid,0,559673,0
1747,I Hear You,0,NaN,0
1748,I Hear You Looking,0,718367,0
1749,Kucch To Hai,0,383404,0
1750,Kyaa Kool Hai Hum,0,22429,0
1751,Kyaa Kool Hain Hum 3,0,376884,0
1752,Once Upon a Time in Mumbaai,19000000,42966,8300000
1753,Shootout at Lokhandwala,11000000,20742,12000000
1754,Aadu 2,0,494480,0
1755,Aiyaary,9150000,493620,41000000
1756,Chalay Thay Saath,0,421479,0
1757,Only God Forgives,0,NaN,0
1758,Only God Forgives,4800000,77987,10337387
1759,Chamatkar,0,NaN,0
1760,Chamatkar,0,45002,0
1761,The Zombies:  Classic Legends of Rock,0,82041,0
1762,Command and Control,0,390396,0
1763,Kabhi Haan Kabhi Naa,0,15419,0
1764,Lovesong,0,371447,6700
1765,Ram Jaane,0,NaN,0
1766,Ram Jaane,520000,160242,2100000
1767,Smash: Motorized Mayhem,0,NaN,0
1768,Smash: Motorized Mayhem,0,457793,0
1769,Witchcraft 666: The Devil's Mistress,0,111749,0
1770,The Intent,0,408609,0
1771,Attacking the Devil: Harold Evans and the Last Nazi War Crime,0,276614,0
1772,Backdraft 2,0,587808,0
1773,Fear Bay,0,602707,0
1774,Deadly Revisions,100000,300902,0
1775,Still Laugh-In: The Stars Celebrate,0,602310,0
1776,Weed the People,0,502137,0
1777,The Hunt,14000000,514847,8621288
1778,Malibu Rescue: The Next Wave,0,695596,0
1779,Norm of the North: Keys to the Kingdom,0,545963,0
1780,Ali Wong: Hard Knock Wife,0,518045,0
1781,Wild Oats,0,406992,0
1782,Merata: How Mum Decolonised the Screen,0,532100,0
1783,Spivak,0,NaN,0
1784,Spivak,0,523900,0
1785,Get Me Roger Stone,0,NaN,0
1786,Get Me Roger Stone,0,448448,0
1787,Mindhorn,0,381518,0
1788,Sahara,0,423453,7800000
1789,Dry Martina,0,510338,0
1790,Shéhérazade,0,518671,0
1791,The Great Magician,15000000,83721,0
1792,The Jungle Book,175000000,278927,966550600
1793,Carlos Ballarta: Furia Ñera,0,523704,0
1794,Sexy Evil Genius,0,180679,0
1795,The Kissing Booth 2,0,583083,0
1796,Bheemayan,0,NaN,0
1797,Bheemayan,0,606616,0
1798,Chhota Bheem Aur Kaala Yodha,0,606617,0
1799,Chhota Bheem Ka Romani Adventure,0,606618,0
1800,In Family I Trust,0,NaN,0
1801,In Family I Trust,0,512019,0
1802,Jailbirds,0,314253,0
1803,Strike a Pose,0,381649,0
1804,The Society,0,NaN,0
1805,The Society Murders,0,47594,0
1806,Wine Country,0,513083,0
1807,Aiyyaa,1200000,137180,2500000
1808,Bbuddah Hoga Terra Baap,2230000,69774,0
1809,Gabbar Is Back,11000000,337876,41000000
1810,Madras Cafe,5400000,215776,6500000
1811,Michael Clayton,25000000,4566,92991835
1812,The Adventure Club,0,437331,0
1813,Adam the Apostate,0,697322,0
1814,Russell Madness,0,319924,0
1815,American Experience: The Island Murder,0,602963,0
1816,The Cat in the Hat,0,43580,0
1817,Familiye,0,521929,0
1818,Hidden in Plain Sight,0,288793,0
1819,John Wick: Chapter 3 - Parabellum,55000000,458156,326709727
1820,Kia and Cosmos,0,577441,0
1821,Kill Hitler! The Luck of the Devil,0,595822,0
1822,Knock Down the House,0,565312,0
1823,The Pact,0,600548,0
1824,Munafik 2,0,544530,0
1825,Robin Hood: The Rebellion,0,549165,0
1826,Snowpiercer,0,NaN,0
1827,Snowpiercer,39200000,110415,86758912
1828,Sur Sapata,500000,599318,0
1829,Teenage Mutant Ninja Turtles,125000000,98566,477200000
1830,The Dark Crystal,15000000,11639,40577001
1831,Two Graves,0,NaN,0
1832,Dig Two Graves,0,326420,0
1833,27: El club de los malditos,0,496208,0
1834,27: Gone Too Soon,0,521669,0
1835,Abhinetri,0,301610,0
1836,Ajji,0,482154,0
1837,Boys Over Flowers,0,NaN,0
1838,Boys Over Flowers: Final,0,32486,0
1839,CIA: Comrade In America,1400000,439601,3900000
1840,Coffee for All,125000,521753,78000
1841,Darc,0,521647,0
1842,Dismissal,0,438639,0
1843,God's Own Country,0,428493,2559939
1844,Gurgaon,0,432140,0
1845,Hombanna,0,530276,0
1846,Iris,0,11889,0
1847,Jewel's Catch One,0,413165,0
1848,John Mulaney: Kid Gorgeous at Radio City,0,520594,0
1849,Le K Benzema,0,NaN,0
1850,Le K Benzema,0,497883,0
1851,Love Ni Bhavai,0,510296,0
1852,Love Rain,0,582549,0
1853,My Perfect Romance,0,NaN,0
1854,My Perfect Romance,0,503403,0
1855,Nibunan,0,411612,0
1856,Onaatah,0,522510,0
1857,Meet Pocoyo!,0,153952,0
1858,Meet Pocoyo!,0,153952,0
1859,Pocoyo Halloween: Space Halloween,0,NaN,0
1860,Pocoyo Halloween: Spooky Movies,0,NaN,0
1861,Pocoyo Special Sports,0,NaN,0
1862,Pocoyo Special Sports,0,686175,0
1863,The Queens of Comedy,0,35155,0
1864,The Quest,0,372838,0
1865,Roberto Saviano: Writing Under Police Protection,0,521867,0
1866,"Love, Simon",17000000,449176,66316289
1867,Sometimes They Come Back,0,27769,0
1868,Swami Baba Ramdev: The Untold Story,0,NaN,0
1869,The Carter Effect,0,NaN,0
1870,The Carter Effect,0,475013,0
1871,The Clapper,0,422615,0
1872,Toc Toc,0,437033,0
1873,Tremors: A Cold Day in Hell,0,496704,0
1874,Waiting...,3000000,7553,18637690
1875,Withdrawn,0,433622,0
1876,A Kind of Murder,0,305943,0
1877,A Yellow Bird,0,396865,0
1878,Abby Sen,186135,452346,0
1879,Bittoo Boss,0,106507,0
1880,Bombay Talkies,11000000,190940,2700000
1881,Like a Boss,29000000,526019,26925979
1882,Budhia Singh: Born to Run,0,403858,0
1883,Chaahat Ek Nasha...,0,362812,140
1884,Chashme Buddoor,0,60392,0
1885,Defying the Nazis: The Sharps' War,0,252451,0
1886,Dharam Sankat Mein,0,335392,0
1887,Don't Think Twice,0,356298,4417667
1888,Drishyam 2,0,706872,0
1889,English Babu Desi Mem,20000000,160255,39000000
1890,Fire in the Blood,0,156284,0
1891,Gollu Aur Pappu,0,309138,0
1892,Halo: Legends,0,573531,11000000
1893,Harry Benson: Shoot First,0,407803,0
1894,He Even Has Your Eyes,0,398920,0
1895,In the Shadow of Iris,0,395763,0
1896,Inkaar,850000,161468,1600000
1897,JFK: The Making of a President,0,NaN,0
1898,JFK: The Making of a President,0,456544,0
1899,Kiss Kiss Bang Bang,15000000,5236,15785148
1900,Loev,0,381070,0
1901,Losing Sight of Shore,0,452235,0
1902,Mary Kom,224056,284288,15536328
1903,Maya Angelou: And Still I Rise,0,376519,0
1904,Moh Maya Money,0,427733,0
1905,Mostly Sunny,0,410207,0
1906,Mumbai Delhi Mumbai,0,307583,0
1907,Louis C.K.: Oh My God,0,185574,0
1908,One by Two,0,256095,0
1909,Pyaar Ka Punchnama,1400000,65521,7200000
1910,Pyaar Ka Punchnama 2,0,363413,0
1911,The Babysitter: Killer Queen,0,623491,0
1912,Raja Hindustani,0,21566,0
1913,Saeed Mirza: The Leftist Sufi,0,418359,0
1914,Shaitan Ka Bachcha,0,474116,0
1915,Special 26,7100000,165904,18000000
1916,Tanu Weds Manu,400000,58333,252000
1917,The Next Skin,0,348555,0
1918,What the Fish,0,278264,0
1919,Yamla Pagla Deewana 2,6800000,199687,0
1920,Mark Gatiss: A Study in Sherlock,0,507046,0
1921,Palm Trees in the Snow,11332619,274109,0
1922,Astro Kid,0,580600,0
1923,Apollo 18,5000000,50357,25562924
1924,Collateral,0,NaN,0
1925,Collateral,65000000,1538,217764291
1926,Meditation Park,0,470836,0
1927,The Outsider,4000000,241765,0
1928,Match Point,15000000,116,85306374
1929,Peter and the Farm,0,384289,0
1930,The Sunshine Makers,0,434336,0
1931,The Young Offenders,0,408159,0
1932,Thithi,0,355786,0
1933,Rattle the Cage,0,346615,0
1934,After.Life,4500000,36419,3606395
1935,Blue Jasmine,0,NaN,0
1936,Blue Jasmine,18000000,160588,99206215
1937,Champions,0,36873,0
1938,Disappearance at Clifton Hill,0,598577,0
1939,Hajwala 2: Mysterious Mission,0,NaN,0
1940,Hajwala 2: Mysterious Mission,300000,588904,0
1941,Immortals,75000000,37958,226904017
1942,JoJo's Bizarre Adventure: Vento Aureo,0,758675,0
1943,Juanita,0,581475,0
1944,Lady J,0,515911,4100000
1945,Shadow Wolves,0,613178,0
1946,Spy Kids 2: The Island of Lost Dreams,38000000,9488,119723358
1947,American Ninja 2: The Confrontation,0,25678,0
1948,The Imaginarium of Doctor Parnassus,30000000,8054,64352607
1949,The Jane Austen Book Club,0,5951,7163566
1950,Walk. Ride. Rodeo.,0,581420,0
1951,Ladies First,0,NaN,0
1952,Ladies First,450000,492184,0
1953,The Waterboy,23000000,10663,185991646
1954,Doubt,20000000,14359,50907234
1955,Nappily Ever After,0,519035,0
1956,Sisterakas,0,164046,0
1957,Starting Over Again,0,255432,0
1958,That Thing Called Tadhana,0,302104,0
1959,The Love Affair,0,354141,0
1960,The Order,0,37632,0
1961,Aftershock,2000000,123103,58510
1962,Bullet Head,0,480572,87465
1963,Amy Schumer: The Leather Special,0,444513,0
1964,American Crime Story: The People v. O.J. Simpson,0,NaN,0
1965,The Assassination of Gianni Versace,0,NaN,0
1966,Aliens Ate My Homework,0,NaN,0
1967,Aliens Ate My Homework,0,505618,0
1968,Benji,0,495193,0
1969,Benji: Off the Leash!,0,44415,0
1970,Borderline,3700000,69492,0
1971,For the Love of Benji,0,38802,0
1972,Gad Elmaleh: American Dream,0,506767,0
1973,Gook,0,432942,250130
1974,Aziz Ansari: Live at Madison Square Garden,0,326665,0
1975,My Own Man,0,285595,0
1976,Bedtime Stories,0,NaN,0
1977,Bedtime Stories,80000000,10202,212874864
1978,Caregiver,0,50720,0
1979,Christopher Robin,75000000,420814,99138899
1980,The Hard Way,0,586347,0
1981,F*&% the Prom,0,487702,0
1982,Everyday I Love You,0,365675,0
1983,I Am Mother,0,505948,643593
1984,Kid Kulafu,0,335844,0
1985,Ang Tanging Ina,0,34825,0
1986,No Other Woman,0,78245,0
1987,The Dawn Wall,0,489471,0
1988,Expedition China,0,526145,0
1989,Employee of the Month,12000000,9794,38368909
1990,Maggie,4000000,287424,187112
1991,Mercy Black,0,590164,200046
1992,The Burial of Kojo,0,555605,0
1993,"Bure Kaam Bura Natija, Kyun Bhai Chacha Haan Bhatija",0,NaN,0
1994,Dandy,0,NaN,0
1995,Yankee Doodle Dandy,0,3087,0
1996,Revolt,4000000,313943,0
1997,Bottom of the World,0,NaN,0
1998,Bottom of the World,0,393172,0
1999,Bridget Christie: Stand Up For Her,0,450607,0
2000,Firstborn,0,54752,6250994
2001,Five Came Back,0,449758,0
2002,GLOW: The Story of The Gorgeous Ladies of Wrestling,33157,103732,0
2003,Hiroshima : The Aftermath,0,358269,0
2004,Know Your Enemy - Japan,0,128678,0
2005,Let There Be Light,0,480881,7233471
2006,Monkey Planet,0,NaN,0
2007,Planet of the Apes,5800000,871,33395426
2008,Nazi Concentration Camps,0,207659,0
2009,North by Northwest,4000000,213,13275000
2010,Why We Fight: Prelude to War,0,23336,0
2011,San Pietro,0,84701,0
2012,Dauntless: The Battle of Midway,0,604837,0
2013,The Discovery,0,376134,0
2014,The Fear of 13,0,367215,0
2015,The Great Train Robbery,150,5698,0
2016,The Memphis Belle: A Story of a Flying Fortress,0,41355,0
2017,The Negro Soldier,0,NaN,0
2018,The Negro Soldier,0,151731,0
2019,Thunderbolt and Lightfoot,0,8348,21700000
2020,Tunisian Victory,0,257084,0
2021,How to Operate Behind Enemy Lines,0,360187,0
2022,Why We Fight: The Battle of Russia,0,112912,0
2023,Wild Alaska,0,218065,0
2024,WWII: Report from the Aleutians,0,NaN,0
2025,Covered: Alive in Asia,0,NaN,0
2026,Covered: Alive in Asia,0,398736,0
2027,Jack Taylor of Beverly Hills,0,278991,0
2028,Loving Pablo,4667008,425336,17535962
2029,First Match,0,NaN,0
2030,First Match,0,502122,0
2031,Happy Anniversary,0,451563,0
2032,Legend of the Naga Pearls,38000000,466438,0
2033,Rapture-Palooza,0,174188,0
2034,Sofía Niño de Rivera: Natural Selection,0,515347,0
2035,The Titan,0,476926,0
2036,Trailer Park Boys: Countdown to Liquor Day,3500000,27561,0
2037,Trailer Park Boys: The Movie,5000000,9958,3833507
2038,Backcountry,0,NaN,0
2039,Backcountry,0,228973,0
2040,Colkatay Columbus,0,451956,0
2041,Officer Downe,0,401061,0
2042,Exit Strategy,0,84262,0
2043,Middle School: The Worst Years of My Life,8500000,369883,23316139
2044,I am Me,0,557449,0
2045,Bayonet,0,NaN,0
2046,Bayonet,0,321231,0
2047,Osmosis,0,NaN,0
2048,Osmosis Jones,75000000,12610,13596911
2049,The Bleeder,0,760269,0
2050,The Highwaymen,49000000,500682,0
2051,The Legend of Cocaine Island,0,589023,0
2052,The Terminal,60000000,594,219417255
2053,Traitors,0,201752,0
2054,Tucker and Dale vs. Evil,5000000,46838,5224938
2055,Shadow Wolves,0,613178,0
2056,My All American,20000000,334531,0
2057,Stan & Ollie,10000000,394741,0
2058,Jo Koy: Live from Seattle,0,449359,0
2059,Verses of Love,0,NaN,0
2060,Verses of Love 2,0,482278,0
2061,I Remember You,2408070,423236,0
2062,Blood Money,0,NaN,0
2063,Blood Money,0,422821,0
2064,Nate Bargatze: The Tennessee Kid,0,590872,0
2065,Birdshot,0,434376,0
2066,Blood and Black Lace,0,28055,0
2067,Kung Fu Panda: Secrets of the Scroll,0,NaN,0
2068,Kung Fu Panda: Secrets of the Scroll,0,381693,0
2069,Superlopez,5200000,457915,12496155
2070,Monster High: Haunted,0,324963,0
2071,Red Trees,0,475208,0
2072,Felipe Neto: My Life Makes No Sense,0,448723,0
2073,The C Word,0,403579,0
2074,The Most Hated Woman in America,0,401743,0
2075,National Geographic Drugs Inc Marijuana,0,72469,0
2076,I Don't Know How She Does It,24000000,70868,31410151
2077,Oversize Cops,0,494644,0
2078,Day & Night,0,40619,0
2079,"Game Over, Man!",0,456750,0
2080,Layla M.,0,411038,0
2081,Pablo Escobar: Angel or Demon?,0,257909,0
2082,The Cloverfield Paradox,45000000,384521,0
2083,Aliens vs Predator: Requiem,40000000,440,130290885
2084,"Roxanne, Roxanne",0,426257,0
2085,Secret Superstar,286284,441889,137416709
2086,Welcome to New York,0,197696,0
2087,Crime Diaries: The Candidate,0,NaN,0
2088,Delhi Crime,0,NaN,0
2089,Mirage,0,NaN,0
2090,Mirage,0,19661,0
2091,A Most Beautiful Thing,0,679205,0
2092,ReMastered: The Miami Showband Massacre,0,553644,0
2093,The 10 Sins,0,NaN,0
2094,The Dirt,0,NaN,0
2095,The Dirt,0,327331,0
2096,The Rolling Stones: Olé Olé Olé! – A Trip Across Latin America,0,408623,0
2097,Antoine Griezmann: The Making of a Legend,0,589116,0
2098,Stay Tuned!,0,NaN,0
2099,Stay Tuned,25000000,23939,10736401
2100,The Amazing Praybeyt Benjamin,0,316505,0
2101,The Super Parental Guardians,0,428361,0
2102,The Third Party,0,421060,0
2103,The Unmarried Wife,0,426461,0
2104,The Wedding Curse,0,157004,0
2105,Vince & Kath & James,0,430978,0
2106,Conor McGregor: Notorious,0,466485,0
2107,Another Forever,0,447887,0
2108,Dave Chappelle: Sticks & Stones,0,624932,0
2109,Fire at Sea,0,377151,0
2110,Sacro GRA,0,216790,0
2111,A-X-L,10000000,438590,0
2112,Alexis Viera: A Story of Surviving,0,589527,0
2113,Imago,0,NaN,0
2114,Imago mortis,3700000,30449,0
2115,100 Years: One Woman's Fight for Justice,0,NaN,0
2116,Juana Brava,0,NaN,0
2117,One-Punch Man,0,NaN,0
2118,One Punch Man,0,695727,0
2119,The Contract,25000000,1441,5549200
2120,Dear Dad,0,397367,0
2121,River's Edge,19000000,21309,0
2122,Chhote Sarkar,0,232699,0
2123,Chhote Sarkar,0,232699,0
2124,Saving Mr. Banks,35000000,140823,112544580
2125,Pencils Down! The 100 Days of the Writers Guild Strike,108,434499,0
2126,Wakefield,0,369894,798214
2127,War Chod Na Yaar,0,227338,0
2128,Weapon of Choice,0,543684,0
2129,Zubaan,0,455272,0
2130,Flint Town,0,NaN,0
2131,Malena Pichot: Estupidez compleja,0,NaN,0
2132,Malena Pichot: Estupidez compleja,0,503877,0
2133,Natalia Valdebenito: El especial,0,502875,0
